700 5000
490 69 44
599 643 5
564 537 8
406 111 14
347 293 29
687 80 35
364 234 26
15 18 34
347 348 47
655 332 31
37 127 46
259 624 49
253 1 41
204 329 15
465 150 32
283 319 46
639 78 38
341 503 6
220 470 49
305 324 28
587 284 29
139 198 23
238 315 2
241 685 13
511 466 27
483 430 15
182 682 31
235 190 12
456 402 48
213 226 47
464 415 43
407 37 18
238 24 20
683 45 28
159 483 21
637 360 49
423 83 5
447 613 36
384 409 34
600 570 39
157 68 6
285 492 22
533 535 33
27 699 11
390 335 0
479 673 6
585 445 9
636 381 39
599 1 7
95 419 34
227 655 10
433 52 0
603 188 48
575 369 4
190 543 7
157 119 25
349 690 46
298 567 46
209 680 29
281 107 19
638 225 49
470 514 10
455 432 15
418 220 37
264 9 3
344 550 41
101 444 27
241 110 46
124 83 48
140 431 20
654 435 3
545 309 14
132 517 30
118 532 13
290 261 32
335 517 45
221 418 5
133 521 46
70 388 44
208 427 35
277 75 5
450 642 4
218 690 24
279 565 4
371 22 44
467 109 10
672 452 24
177 397 20
141 667 41
617 468 15
21 455 27
314 583 37
632 649 12
282 35 42
635 530 34
20 228 38
124 34 33
3 325 22
182 460 15
430 264 23
222 286 8
638 231 15
126 162 13
678 419 1
341 115 26
168 321 48
687 231 39
639 252 30
174 481 42
18 100 0
434 406 30
690 623 49
468 485 34
255 544 44
608 500 19
418 249 47
580 599 48
684 219 32
240 688 20
397 433 40
522 545 40
427 50 32
547 99 0
230 696 4
231 605 1
82 539 17
570 376 43
456 473 16
57 286 16
133 343 22
214 298 21
537 61 9
620 486 27
441 653 23
328 591 47
99 481 23
10 171 28
193 390 3
234 666 47
613 122 45
74 388 22
277 19 33
566 505 44
646 624 41
289 498 47
166 160 41
473 265 5
206 638 46
218 262 44
26 215 43
423 69 24
18 169 22
270 561 15
525 329 44
237 395 30
449 400 1
294 361 3
292 659 48
306 613 19
239 555 11
551 210 27
476 139 22
202 24 46
549 223 12
223 114 21
8 220 31
556 198 49
645 397 16
143 548 42
231 404 45
694 550 49
551 381 48
145 375 45
84 433 0
399 567 47
109 541 31
199 698 24
587 59 12
45 329 9
224 67 16
468 527 44
349 296 42
423 96 17
11 568 48
381 33 24
188 184 18
668 325 4
344 121 10
411 122 1
100 542 30
625 630 1
220 398 27
680 605 32
525 614 12
604 392 9
238 505 16
566 671 30
664 241 26
186 535 33
151 224 26
592 459 1
196 427 7
87 127 20
305 627 37
310 483 3
437 83 41
35 621 27
578 680 34
511 529 3
230 508 30
448 632 41
570 16 13
418 615 34
609 474 41
185 8 10
148 685 28
1 471 5
101 296 22
109 431 37
470 25 34
402 27 46
88 452 47
689 395 48
51 118 23
157 219 23
615 268 33
410 659 25
296 439 33
218 59 18
661 567 3
166 538 26
193 382 26
360 338 7
280 354 28
561 68 21
473 98 7
458 119 45
401 189 16
56 139 25
425 532 28
121 316 12
487 208 38
330 405 40
299 169 7
653 513 6
585 483 48
393 499 12
6 166 35
619 671 14
399 608 47
214 114 12
507 222 27
92 20 49
298 71 36
92 152 17
324 288 43
389 688 14
396 668 46
158 337 45
368 297 25
247 221 37
343 507 20
349 646 39
52 612 20
231 276 41
425 45 49
216 74 6
477 572 36
308 596 9
432 158 38
644 4 30
627 349 19
668 74 1
661 55 16
327 313 12
80 118 28
189 13 41
223 696 31
240 131 35
232 682 32
650 44 2
657 501 18
33 73 44
619 126 33
233 682 12
636 25 2
612 24 45
696 402 23
358 105 27
358 111 31
450 370 30
53 127 9
416 197 18
218 277 31
665 652 13
171 276 36
274 142 41
409 197 12
448 142 48
392 536 20
417 229 24
581 438 6
361 150 47
258 139 5
581 568 14
201 116 44
567 445 17
239 63 0
674 244 49
25 380 17
224 149 36
274 557 35
415 58 25
330 282 11
337 170 12
491 628 11
312 296 26
600 358 21
391 148 22
98 150 8
128 545 42
438 660 23
677 293 45
4 413 32
625 404 45
521 248 18
84 320 41
138 332 19
237 466 32
462 334 31
137 694 2
211 314 42
169 334 47
630 103 41
606 611 47
37 102 15
463 417 17
99 251 43
538 482 4
487 112 12
522 37 24
91 8 18
451 277 23
652 11 30
489 301 15
287 528 29
121 387 13
27 388 27
614 146 25
382 531 39
19 369 47
462 506 10
52 105 11
320 580 41
250 639 38
524 451 5
40 189 25
82 604 3
280 430 11
6 658 37
551 27 30
122 247 7
496 614 5
449 6 10
615 235 38
85 134 13
323 76 13
177 326 22
507 429 16
527 325 0
448 275 30
57 413 46
216 392 5
251 307 30
403 647 2
555 684 35
594 146 40
536 247 5
107 478 8
181 246 49
422 92 13
208 252 41
691 276 24
157 408 46
558 32 13
227 331 41
479 137 0
37 409 0
454 540 47
427 379 46
39 638 31
198 192 21
497 493 13
606 129 43
351 616 44
138 188 25
671 421 30
283 366 49
556 309 16
568 259 45
584 628 44
532 166 8
566 363 13
631 586 10
66 449 22
60 583 23
266 306 46
374 208 46
570 320 16
569 378 27
638 184 9
467 78 30
121 591 40
293 44 9
407 440 23
22 647 0
525 262 32
569 640 1
155 305 26
687 363 29
566 678 45
409 686 6
20 43 6
242 161 33
38 517 45
209 399 47
295 42 2
367 340 3
355 655 2
56 45 12
197 550 39
465 505 27
247 427 3
576 265 25
346 181 3
615 463 10
216 381 27
333 128 34
303 244 26
174 608 35
202 635 41
286 293 20
414 644 7
312 104 46
191 106 26
316 283 33
311 476 5
265 106 48
218 119 41
324 667 0
534 595 25
375 694 37
565 62 39
8 660 32
486 295 22
435 148 9
219 238 16
173 650 10
241 593 48
606 418 18
212 465 19
327 371 14
542 50 49
328 461 27
36 25 6
165 683 3
5 426 3
165 445 27
380 31 30
83 147 23
381 363 44
349 426 40
262 291 29
298 598 28
427 225 10
369 280 23
547 102 15
82 23 5
187 407 9
330 491 11
544 244 25
189 105 6
224 17 6
548 460 30
650 188 16
67 378 23
343 648 32
176 63 48
535 16 7
480 266 11
291 633 29
285 550 41
493 188 38
86 257 9
127 610 26
290 241 14
566 674 42
48 612 42
216 558 27
659 442 39
363 448 46
150 296 46
278 408 36
137 103 23
501 241 45
530 194 0
593 654 44
504 642 24
369 181 43
127 1 2
123 138 11
34 501 5
600 532 6
436 10 17
693 277 42
510 690 8
675 389 19
591 39 35
106 239 23
69 573 44
427 695 36
295 602 16
307 222 14
148 508 22
8 490 7
147 131 36
196 106 17
114 590 17
205 611 33
153 39 26
442 29 40
27 540 36
243 647 3
270 610 5
509 571 21
242 232 42
220 125 31
218 488 1
452 457 15
675 130 1
202 150 38
147 72 40
419 417 43
660 256 42
693 399 32
649 173 43
233 144 6
486 525 14
500 632 22
45 653 9
595 447 8
219 134 36
323 144 32
590 575 46
339 548 15
62 368 19
69 182 13
487 140 16
633 190 21
636 477 45
106 563 49
420 356 33
166 555 7
221 161 1
60 16 13
38 278 47
534 488 49
470 499 15
366 65 32
274 178 37
0 248 43
358 657 21
158 182 17
265 506 20
412 604 2
497 636 43
416 578 6
424 615 23
260 478 36
219 108 38
82 121 16
423 112 36
570 566 42
268 458 26
462 346 31
553 504 38
197 122 45
511 115 37
421 237 4
678 640 14
266 294 31
265 156 34
665 606 15
100 384 39
202 211 7
307 607 27
386 243 35
312 531 27
249 506 1
435 46 9
76 11 8
90 464 47
125 107 33
515 277 44
180 655 18
334 383 11
216 203 48
0 441 10
573 223 39
332 223 37
678 639 3
637 190 13
477 401 3
213 230 14
99 598 3
498 517 40
368 574 42
348 106 34
448 26 17
535 207 27
71 605 30
20 45 8
459 298 42
408 77 16
333 205 28
690 611 40
417 302 19
143 548 26
660 457 13
446 90 18
26 286 10
649 39 13
662 658 20
337 15 25
72 676 40
629 455 10
177 84 25
635 76 40
648 129 40
433 367 37
23 245 3
694 386 34
52 375 41
525 601 5
604 678 41
433 660 25
426 125 40
689 307 35
647 319 33
414 328 13
148 326 40
227 9 16
265 165 37
473 76 0
253 53 29
309 443 0
571 311 28
463 88 18
302 460 18
373 666 10
418 685 1
185 419 46
13 596 39
594 4 19
619 427 38
261 395 2
543 90 47
265 424 34
325 553 42
210 297 47
505 612 6
156 430 31
634 501 21
138 356 15
636 469 24
286 72 2
352 271 30
425 80 8
299 137 17
28 412 31
484 693 8
240 287 38
77 159 9
30 630 26
240 138 41
660 476 10
694 428 37
153 685 39
327 128 46
104 368 46
375 613 33
591 148 46
33 59 27
573 601 7
95 552 35
260 52 21
395 320 23
688 67 25
163 412 24
349 630 28
195 583 33
327 645 0
285 490 22
438 271 43
496 373 11
408 616 0
639 127 47
372 478 39
272 93 8
399 478 16
210 542 45
267 77 4
454 492 2
26 594 45
374 448 33
344 681 25
470 147 18
598 267 44
72 467 38
191 389 18
460 612 0
12 34 27
75 417 40
47 190 40
105 184 43
414 364 0
498 682 25
270 223 48
251 164 27
623 260 14
417 67 20
319 255 47
327 465 0
188 269 13
398 544 9
250 156 5
610 28 13
420 82 32
166 287 31
664 501 30
485 602 23
553 194 27
388 654 2
466 268 47
371 437 33
512 162 20
501 355 35
86 517 41
163 148 32
467 253 46
213 494 7
175 466 29
282 8 2
594 171 6
698 655 44
44 324 28
101 631 40
603 425 28
659 389 20
49 312 38
563 0 41
614 105 44
311 575 34
406 658 47
394 559 23
515 96 22
458 73 26
296 506 5
395 687 43
541 39 38
39 177 22
652 696 32
71 485 29
684 47 18
439 99 15
322 442 12
207 331 48
654 271 40
109 258 25
227 668 14
155 205 39
307 655 46
623 541 49
534 184 26
186 411 22
169 558 11
100 4 35
403 162 8
22 340 1
537 612 47
319 491 48
660 5 25
290 530 31
388 495 38
11 384 47
355 571 2
600 461 17
665 339 1
123 15 9
253 402 31
385 289 7
544 335 14
312 327 34
355 695 35
649 638 5
315 141 6
409 619 27
562 248 29
143 331 1
251 196 48
179 438 6
691 301 13
281 451 19
586 277 42
541 255 35
58 99 11
680 374 34
438 413 6
93 673 21
331 452 3
399 23 0
436 300 16
392 546 14
303 181 2
609 533 22
82 489 42
4 469 40
136 165 5
412 272 26
555 625 10
356 88 46
168 514 13
96 626 15
385 81 29
356 688 16
138 698 15
699 322 33
668 129 43
116 28 11
490 224 41
647 547 19
81 182 39
5 203 49
90 591 18
645 517 45
667 270 38
686 525 2
582 695 28
155 596 20
141 313 46
278 527 3
524 186 36
65 197 18
116 118 44
304 563 29
615 472 43
407 317 26
17 380 7
269 136 8
200 222 24
135 28 14
658 699 27
192 421 40
289 136 43
693 646 21
428 494 18
302 543 46
327 417 35
503 172 26
285 611 16
254 354 42
443 100 0
466 309 34
98 0 32
516 385 43
453 524 21
48 11 25
343 503 23
116 323 35
503 112 17
184 69 7
566 104 34
181 665 22
630 60 37
615 45 43
521 242 15
349 258 48
366 570 46
393 503 17
483 160 14
544 515 14
124 161 25
300 267 22
349 117 18
413 58 29
669 586 25
524 46 37
217 482 21
40 1 35
25 173 47
606 588 17
543 638 34
457 139 44
560 231 3
565 37 40
271 127 47
560 184 41
699 391 40
490 406 13
98 523 40
462 125 21
695 446 28
354 501 23
213 598 46
487 378 12
518 282 34
414 656 19
658 527 30
601 626 42
366 624 44
255 2 19
688 484 21
56 235 18
99 10 13
308 635 15
562 254 2
134 115 10
463 274 42
284 181 48
140 224 1
481 602 43
696 20 1
255 679 28
314 607 23
99 166 18
85 424 14
187 329 18
11 302 22
142 587 42
497 88 22
38 613 33
448 431 0
596 459 9
129 617 24
106 321 39
525 338 9
369 481 39
407 229 13
154 385 0
493 549 44
602 8 34
527 272 7
496 442 22
250 308 19
21 583 27
273 405 44
658 275 44
391 634 2
83 624 36
163 31 1
653 355 26
596 128 1
61 510 30
353 227 41
491 452 9
126 369 34
163 530 21
167 549 17
265 211 25
408 362 0
24 515 49
170 555 11
621 180 37
369 7 35
566 292 32
249 306 44
224 144 20
159 633 6
193 291 22
605 187 7
398 628 46
20 397 29
374 389 9
564 179 22
469 608 17
63 522 18
183 477 20
578 54 14
547 103 24
226 463 41
592 492 4
330 49 25
25 93 41
162 171 37
340 588 4
463 667 36
661 419 13
406 685 0
404 640 22
53 665 45
406 326 7
196 146 30
596 584 43
394 105 9
538 256 29
96 282 29
156 442 40
336 479 44
643 106 32
279 390 35
481 516 27
373 617 28
103 181 23
232 275 32
240 131 36
261 197 3
209 335 21
337 443 33
306 396 36
335 373 34
7 404 7
452 326 31
369 608 31
231 407 46
578 142 45
530 161 47
270 426 37
614 286 5
639 65 21
44 502 7
620 616 38
631 588 44
639 535 1
488 291 40
32 134 41
665 456 33
286 128 9
163 0 5
630 31 10
305 197 18
16 696 39
133 318 3
411 60 35
590 620 46
460 445 40
145 370 13
36 410 18
606 107 6
1 379 44
154 626 13
346 243 14
615 587 40
697 169 33
348 230 4
262 36 10
430 111 9
368 30 38
432 1 2
91 606 4
179 173 10
265 37 19
18 549 12
646 418 38
189 590 33
672 389 3
44 565 3
70 69 39
568 437 24
456 288 16
696 558 36
320 32 25
576 509 41
42 521 37
209 389 33
321 487 27
124 338 14
262 655 27
206 419 43
602 12 21
292 407 18
244 448 15
579 621 48
451 87 25
479 658 33
346 387 7
588 425 45
460 520 40
67 456 4
672 246 6
579 300 43
103 609 8
585 189 21
480 127 0
641 402 43
94 57 21
56 303 16
328 188 12
264 435 22
233 320 2
302 448 6
113 161 10
284 364 35
571 292 12
238 289 1
569 509 38
174 274 17
38 156 48
428 353 9
364 420 9
25 405 7
18 400 28
178 127 3
55 339 40
19 380 43
657 292 26
37 459 39
581 52 33
342 579 7
489 580 15
583 394 13
213 625 11
297 361 35
495 607 6
244 405 24
656 592 0
685 320 31
16 86 34
491 647 17
247 189 42
196 34 23
672 548 23
591 666 11
81 241 11
43 345 46
229 673 0
150 403 28
31 541 23
542 310 38
413 88 29
373 320 37
55 114 31
600 297 11
208 117 2
228 545 39
329 199 33
396 84 26
229 513 3
191 603 14
195 198 42
440 345 14
222 15 10
289 470 49
197 391 24
452 21 40
113 235 16
589 496 48
564 658 43
181 680 7
236 370 12
463 66 13
355 298 22
431 461 0
293 141 49
544 37 32
619 567 13
116 410 42
19 213 30
408 506 47
606 452 46
171 400 27
656 635 11
187 502 34
423 183 13
32 179 32
600 216 8
343 507 9
415 265 30
272 617 8
681 572 7
357 340 7
611 657 43
471 587 43
668 302 38
498 282 2
277 257 35
393 216 28
494 391 21
207 312 32
509 192 27
27 5 41
91 83 31
670 432 4
518 514 13
174 549 2
27 315 37
188 655 27
551 368 34
377 146 20
6 462 45
345 141 32
258 694 4
694 413 38
298 305 39
451 373 47
419 479 17
45 646 0
398 97 41
225 540 49
609 556 43
192 290 24
658 279 38
473 100 14
154 667 30
326 52 25
377 434 20
93 323 40
359 18 28
576 445 3
435 165 26
270 612 30
626 259 10
277 0 24
183 381 6
87 401 18
192 614 41
305 494 30
430 614 48
339 146 12
67 254 48
28 130 24
292 614 37
60 314 45
264 143 19
426 48 44
463 570 5
260 408 48
663 484 25
558 614 30
379 3 49
85 400 1
54 480 38
408 352 10
529 443 32
265 481 24
480 370 39
452 141 44
175 72 33
694 141 9
595 126 45
504 477 39
150 478 10
71 360 4
316 597 38
16 556 28
629 30 46
287 394 14
178 468 33
620 191 23
546 178 39
198 116 0
57 332 3
62 182 46
59 141 11
25 384 15
352 524 18
193 674 19
499 397 48
634 27 25
472 188 1
257 80 41
261 588 39
460 299 20
111 233 26
352 46 21
680 636 36
245 25 23
276 542 49
324 229 1
528 467 48
357 441 0
552 249 0
91 611 14
353 10 42
653 528 14
515 613 49
24 242 4
317 340 12
684 149 28
163 163 47
187 200 36
443 238 18
320 412 47
505 646 39
670 237 35
190 497 42
517 603 30
365 452 19
697 254 28
474 583 11
13 354 24
698 650 40
48 556 24
201 18 5
468 640 37
155 628 5
35 285 0
29 554 1
575 415 37
31 361 10
547 681 5
374 38 38
311 321 16
615 12 47
131 543 8
374 669 2
216 464 9
286 351 37
372 145 13
276 101 13
189 432 38
612 139 40
357 518 15
117 659 22
345 49 21
568 81 21
506 652 36
644 40 31
478 279 23
659 692 48
687 521 2
120 516 47
122 625 2
320 199 34
304 169 33
568 238 24
256 317 0
379 332 48
447 544 9
46 56 20
241 139 43
196 213 31
621 272 46
128 188 39
15 699 5
584 658 34
125 675 39
571 194 35
244 520 25
361 624 21
466 335 9
40 343 6
54 97 39
309 357 2
223 537 38
416 597 41
2 489 37
197 520 17
49 326 23
591 248 35
191 444 8
612 298 22
455 371 9
153 448 45
104 512 16
555 598 12
557 96 18
64 404 18
345 513 45
654 333 4
618 0 29
561 132 8
546 260 43
223 417 12
606 431 39
509 630 40
437 621 25
374 416 31
457 365 43
659 650 21
78 256 34
474 647 45
400 161 13
455 314 0
68 426 17
385 32 20
594 312 42
584 336 11
202 299 17
9 152 40
338 244 16
70 203 5
437 222 37
677 609 13
173 631 22
386 491 8
592 163 12
483 615 48
635 97 25
407 384 44
622 373 44
573 4 9
29 593 47
61 228 9
215 616 15
666 662 42
158 298 31
179 388 23
646 689 30
281 400 30
387 641 11
241 198 39
373 408 9
450 8 41
567 625 0
304 636 17
654 485 35
121 528 35
15 604 44
150 455 19
281 319 48
56 31 41
478 673 39
297 138 26
274 25 15
29 550 36
289 298 33
649 221 39
337 334 34
415 222 37
93 442 22
116 322 25
79 591 21
371 204 43
100 462 33
290 89 17
291 118 20
203 175 17
192 132 8
241 598 8
213 293 1
587 416 18
18 568 36
647 223 47
473 352 15
256 28 15
519 43 48
510 144 10
204 540 37
312 234 44
417 168 35
404 432 16
191 597 46
353 623 28
133 162 40
428 124 31
489 325 34
186 235 46
562 563 35
267 37 5
675 554 20
363 160 13
316 294 47
418 109 14
312 524 34
6 481 40
334 115 12
80 19 26
70 650 44
318 616 11
522 6 26
3 439 10
614 551 32
285 184 1
35 402 13
464 312 40
511 337 28
81 34 1
540 610 38
507 49 1
150 306 45
471 121 38
675 525 7
428 565 36
673 389 35
181 55 37
94 306 16
491 551 37
142 82 21
552 695 21
501 87 27
25 240 41
230 257 1
304 272 21
317 155 23
351 178 48
186 288 21
511 300 28
209 422 28
159 353 9
468 241 17
360 253 0
686 107 26
649 373 14
25 670 45
22 646 46
131 270 10
268 608 9
270 253 4
256 254 3
601 43 19
334 44 28
593 391 40
357 417 15
72 531 6
588 355 45
454 523 18
487 196 7
51 322 4
290 681 10
198 417 44
212 514 14
154 293 9
157 686 29
515 56 40
482 339 27
366 382 31
390 313 31
204 284 8
504 348 8
83 152 48
7 153 24
522 285 34
341 355 39
653 476 3
603 434 32
231 446 20
555 564 10
180 660 28
127 282 10
587 430 42
503 153 17
312 70 15
71 229 6
301 194 34
415 567 10
137 669 34
482 126 8
411 204 45
652 181 33
250 638 22
237 359 11
156 104 49
70 333 4
149 206 4
129 695 16
25 168 25
404 644 6
199 442 48
351 534 12
634 442 7
289 397 36
289 144 1
564 173 29
55 27 47
540 25 0
686 396 6
561 539 28
415 435 21
663 54 38
30 666 5
565 203 32
284 138 38
682 134 46
367 302 31
670 320 38
512 141 30
637 102 35
178 28 5
292 497 23
278 74 10
19 86 41
404 529 48
348 537 7
152 345 45
273 575 22
294 82 33
560 450 35
144 583 6
111 7 6
682 92 8
394 81 9
453 280 18
113 571 44
643 364 29
294 198 44
644 111 23
634 139 4
475 140 34
32 312 31
398 381 19
68 282 19
679 173 19
198 267 31
639 91 14
182 233 0
95 599 43
627 440 40
172 411 16
562 42 41
83 591 45
528 286 3
542 686 14
433 452 24
481 260 24
151 647 23
259 562 18
254 352 43
104 576 40
161 393 47
509 635 45
175 552 0
1 563 34
547 265 38
104 204 40
77 251 3
537 612 35
85 308 8
15 562 22
302 374 6
306 623 43
490 261 37
371 88 31
10 670 49
465 172 14
199 230 44
216 75 4
59 27 31
520 238 33
10 27 26
524 240 32
415 359 40
279 107 45
225 267 11
240 97 45
70 526 18
217 170 15
443 0 22
352 505 0
128 660 17
245 340 24
466 162 49
407 263 16
35 404 18
313 8 44
218 47 46
535 552 48
661 568 13
470 389 49
581 311 5
318 306 34
417 381 22
592 514 23
124 297 37
594 648 36
314 594 29
541 81 23
662 144 9
29 448 3
368 558 47
121 579 1
327 627 11
252 193 39
535 678 13
244 659 16
102 113 6
298 73 27
305 324 1
172 452 39
566 418 29
243 376 33
260 352 31
255 396 0
134 222 48
350 146 36
495 26 46
398 326 20
651 63 14
95 278 30
228 207 26
559 427 16
519 6 40
157 149 24
454 541 42
377 261 17
95 385 9
563 545 8
616 612 1
671 552 44
344 488 25
616 245 21
562 445 30
80 693 48
630 169 9
473 20 35
375 578 19
296 228 39
677 56 33
327 456 17
379 498 7
369 145 48
565 667 21
381 441 4
693 32 35
387 193 38
381 501 41
67 306 18
92 650 12
296 298 22
634 129 21
607 64 16
190 39 18
365 21 19
489 58 29
282 629 4
290 508 26
97 163 40
201 329 29
147 687 31
403 106 0
195 670 19
122 639 45
64 74 40
360 165 36
167 205 14
539 488 15
178 498 18
506 388 4
636 561 0
121 624 33
159 556 32
499 105 44
125 374 33
697 492 6
185 151 30
624 654 29
72 418 44
647 523 36
72 538 4
562 381 18
79 524 15
527 337 30
291 649 35
676 456 40
290 136 10
577 27 7
307 136 48
161 8 12
48 201 42
588 513 18
549 207 2
112 75 32
433 619 19
98 666 0
618 14 6
15 44 13
451 386 41
322 502 40
356 59 27
481 694 7
472 571 17
694 104 47
546 163 36
270 236 26
452 675 3
688 349 5
543 550 37
197 332 43
684 185 11
128 635 6
404 110 30
104 454 22
378 147 3
599 527 35
276 693 25
662 234 36
314 299 14
621 165 5
156 556 5
438 100 44
425 602 8
434 633 3
242 659 45
426 208 30
180 282 7
530 98 25
237 491 15
443 37 47
28 657 10
116 669 11
569 564 0
667 34 6
292 402 35
516 450 17
625 504 33
395 520 27
690 171 6
176 5 9
312 74 47
503 461 11
277 410 34
180 650 24
180 430 7
119 113 24
155 132 42
456 114 42
356 184 2
375 206 22
35 307 4
655 452 4
11 359 6
361 381 8
149 615 45
97 661 34
300 425 12
482 543 32
650 472 47
68 562 15
205 0 0
159 604 16
522 422 2
531 631 3
15 259 31
281 532 24
595 597 29
131 672 32
56 482 43
447 255 28
343 162 7
104 74 21
686 679 9
519 690 43
116 574 14
647 108 13
446 450 47
438 334 31
328 554 5
184 59 30
134 398 27
556 287 37
155 183 44
465 200 3
674 548 43
363 118 11
668 131 13
408 448 35
205 439 18
628 207 17
93 604 22
54 213 1
322 9 10
179 42 9
484 32 33
557 302 25
230 650 49
623 463 17
626 0 30
672 343 44
645 7 12
226 475 31
438 269 42
188 610 14
132 49 21
300 489 21
209 425 0
165 377 28
61 126 2
594 102 25
14 642 23
301 502 23
675 3 24
529 349 29
559 88 49
165 376 11
496 503 48
616 47 3
94 427 24
534 691 9
205 431 37
363 113 5
274 323 35
51 698 47
345 99 36
85 650 14
295 523 30
316 311 16
148 631 38
308 159 38
473 353 3
397 598 27
526 162 14
367 88 15
68 492 36
51 18 5
547 656 19
455 516 3
312 374 32
626 453 20
74 22 3
650 0 8
24 3 8
577 327 26
621 91 41
565 49 36
7 146 36
626 449 27
322 344 5
120 9 40
599 663 11
425 698 40
86 583 25
399 527 23
604 676 44
515 594 46
513 152 34
554 332 1
631 77 12
146 29 17
479 692 13
433 304 30
104 162 4
255 335 30
282 671 37
70 564 15
153 115 10
495 610 45
5 264 6
571 511 1
325 97 0
351 460 12
351 610 28
635 681 10
200 330 15
210 661 28
647 242 25
220 662 18
639 180 45
72 11 43
607 535 20
637 42 2
582 378 25
596 489 47
670 441 29
601 400 23
205 272 7
389 173 41
587 661 36
569 693 24
60 659 45
685 546 32
467 376 2
677 99 24
331 699 3
251 276 42
150 598 28
468 249 6
73 68 46
523 378 37
145 593 44
485 37 40
687 108 35
42 117 19
282 171 30
277 672 49
372 63 45
450 546 35
229 664 0
699 184 29
539 678 49
23 218 2
535 140 14
438 165 11
273 497 39
507 491 29
348 136 26
249 172 30
43 87 23
211 135 25
149 58 17
35 208 19
114 420 40
251 252 32
122 382 25
269 402 41
9 5 47
315 43 27
585 183 10
293 659 37
72 2 25
315 125 28
575 55 41
453 410 46
491 445 16
200 405 42
307 523 27
403 497 21
669 557 24
312 300 47
352 185 17
522 68 46
602 298 26
487 554 11
170 139 18
117 287 45
194 91 44
358 50 19
117 123 2
534 68 42
95 664 39
576 339 23
233 52 17
399 89 20
85 554 16
699 524 35
398 72 47
652 156 13
108 415 45
401 514 35
31 538 6
340 140 34
517 511 0
659 364 18
312 187 46
674 498 39
637 320 45
514 632 15
252 291 45
406 220 24
551 617 12
292 652 19
99 362 8
688 413 18
469 457 27
396 494 13
233 244 24
538 298 6
30 449 2
257 184 30
472 352 43
269 135 33
217 544 8
132 679 42
559 421 2
3 521 25
128 141 27
425 82 11
478 661 46
455 354 27
206 334 47
519 65 33
652 583 46
274 650 12
278 207 6
547 523 20
235 47 10
368 222 29
201 270 43
163 402 19
299 280 39
209 410 34
566 562 8
622 678 1
459 537 11
518 443 37
360 310 47
406 247 29
263 683 4
299 285 39
592 306 27
616 658 27
617 394 9
178 601 49
145 66 21
255 601 39
365 287 49
219 619 21
524 478 29
533 154 43
487 321 45
218 682 29
28 230 40
439 434 17
329 679 25
423 277 38
577 488 35
16 438 31
500 685 22
100 25 34
675 570 15
50 578 17
280 196 11
573 170 16
462 697 43
42 561 28
254 512 49
675 435 18
203 239 44
97 581 48
152 417 23
57 272 24
58 483 4
660 416 23
88 277 37
136 687 30
154 235 34
678 286 18
381 512 0
456 439 16
53 5 35
67 315 48
484 216 26
464 607 1
10 138 45
251 20 34
265 392 49
246 147 28
439 459 17
540 525 28
328 407 3
154 267 45
458 457 7
269 222 4
681 621 39
517 73 24
546 305 24
568 103 47
214 13 0
144 447 49
242 196 23
641 156 9
13 452 43
175 656 22
226 647 36
483 77 12
194 353 31
399 96 3
270 222 25
55 342 16
419 166 36
654 674 14
551 685 4
647 419 10
29 434 35
170 386 5
31 323 20
373 582 44
48 599 14
303 190 19
279 351 13
268 512 8
446 647 0
494 696 43
64 135 47
139 220 11
244 246 44
598 625 39
155 55 36
188 210 24
302 58 42
388 498 44
560 98 12
298 332 47
177 133 2
10 632 46
697 15 34
354 11 37
78 334 15
640 152 17
395 432 13
167 668 37
377 323 7
148 114 21
518 490 7
129 632 22
58 687 45
487 58 7
685 484 27
144 241 29
55 117 17
155 573 1
243 69 10
625 534 44
646 623 6
498 13 2
451 75 4
267 489 15
161 298 48
504 344 16
585 162 43
298 403 41
287 586 44
188 121 39
291 393 40
189 492 15
365 681 31
289 336 2
627 587 36
318 292 7
353 85 34
515 299 4
274 532 47
319 630 49
509 437 49
643 462 21
149 614 11
649 395 0
4 312 42
624 319 13
342 154 15
496 213 29
313 32 12
290 397 28
201 604 8
273 344 15
565 53 42
233 374 1
452 410 14
55 105 25
574 383 27
454 310 14
496 259 21
102 214 8
136 460 6
672 38 46
241 660 24
620 186 31
211 686 12
34 105 20
604 278 44
325 45 15
338 532 2
627 202 11
99 591 13
137 18 3
454 263 49
42 115 36
201 526 4
579 296 40
106 499 36
564 249 5
583 229 17
281 609 20
370 510 19
499 268 6
323 430 18
17 102 27
434 468 23
141 481 28
482 7 47
190 276 33
621 580 8
500 441 34
508 226 39
376 587 37
57 270 20
151 224 49
135 180 32
561 352 10
577 486 17
201 646 18
376 317 6
501 334 34
517 88 18
561 313 44
73 509 6
406 17 32
205 33 37
678 211 30
590 385 48
168 234 1
673 533 36
12 153 5
200 604 40
247 135 45
695 222 48
103 296 1
503 67 47
438 416 3
593 0 45
650 132 25
667 235 49
20 365 14
317 573 43
659 27 4
136 58 48
273 641 23
327 95 9
686 571 23
369 164 5
134 695 3
574 20 11
179 503 10
118 251 24
176 439 21
214 462 22
452 430 21
110 585 1
571 311 33
105 587 22
555 157 23
564 461 4
402 387 30
547 22 28
451 514 25
400 307 39
462 325 7
443 679 6
525 393 4
365 20 9
319 334 0
51 129 10
601 438 46
177 458 31
49 337 7
203 522 9
515 259 5
289 304 2
383 645 42
193 471 4
120 664 34
386 125 0
621 78 7
631 535 9
