7000 50000
457 2110 33
3209 263 10
90 4037 43
3029 4127 35
3795 6245 20
688 4235 29
5915 1 15
3615 4222 9
347 6547 24
6584 5251 17
488 1763 26
2543 3948 47
452 2640 5
4725 5657 49
5811 6723 10
6207 2276 21
2231 1189 26
6445 4106 45
198 1340 8
347 1950 23
765 1124 16
5116 5269 6
4453 3659 10
4090 5621 3
6221 4543 30
110 1618 20
2289 4563 11
3953 5376 22
4993 1269 21
1381 1805 36
2247 5784 40
154 5227 30
2374 4137 19
3405 2228 17
6568 6713 48
6636 3191 41
1564 1853 6
4413 5829 38
1130 890 26
5555 5799 34
5707 727 19
6512 4107 25
3376 4426 25
459 1477 41
3983 3361 46
3021 5171 45
3862 4482 26
1305 6909 17
6221 6734 38
4675 178 39
2920 2439 35
242 4687 8
3063 5915 21
1576 2538 33
259 3048 14
6151 2836 41
4500 1564 46
1699 1077 18
28 4491 42
2080 3233 11
2484 5969 24
2055 1520 1
6535 2541 24
199 2432 44
3307 2855 28
1474 4597 14
6299 2192 5
6272 4928 47
2148 194 8
2807 5626 39
2109 1145 47
2615 4081 46
2064 6451 17
4048 3614 10
2963 6273 3
2194 533 7
2767 1838 15
247 5173 36
58 3948 38
3736 5595 2
3342 3455 14
566 2882 47
4146 4792 30
6417 3095 40
4714 6029 34
5965 749 47
1353 1367 16
4504 1063 16
6605 5086 4
4931 3294 19
1085 39 5
381 5143 48
1126 628 1
4464 3369 20
1270 6313 32
5463 3095 6
6047 160 45
4081 794 40
4267 4561 37
6633 3595 28
6249 198 2
4229 283 1
3356 4901 24
5083 2316 33
138 6904 6
6463 1763 30
1616 5401 34
4156 1773 25
6106 4271 3
3964 3401 30
961 785 30
6790 6121 21
1818 3326 44
3039 194 31
4973 775 40
1034 5267 26
1127 2280 29
4777 1992 14
6694 3383 1
4476 1895 8
4998 3757 17
1023 3500 5
2468 2136 15
577 4751 43
2545 4952 6
1150 3062 27
2082 1173 20
4120 6801 30
5177 2180 16
3937 6115 35
519 716 40
2342 4591 34
6516 2335 14
6079 6246 39
3518 718 44
3790 5511 42
6905 967 45
2613 257 19
4376 408 48
1912 2997 11
5410 2171 45
931 5310 40
1344 2473 44
529 4333 25
1362 3788 15
5437 6730 32
2168 1733 5
2947 2750 22
351 4029 3
1247 4610 9
5691 2144 23
5637 4827 26
169 6384 34
4774 4801 16
410 1517 16
6084 2084 5
2236 3259 9
3627 4641 5
6123 4616 16
2123 893 17
771 2434 38
3947 6496 43
4471 986 30
1185 6605 17
934 3854 18
5957 3756 43
5995 2973 49
650 42 18
2365 2910 22
5243 1674 8
4042 6329 32
6728 6756 33
262 2899 46
1644 1452 32
4897 3453 12
4562 376 45
172 3977 0
1152 3282 5
1564 5512 39
4404 1069 8
2376 5948 26
6108 5435 42
3967 5354 47
2705 1884 3
5397 241 1
5872 2244 3
815 3118 22
3246 2220 47
3871 4646 31
2911 3328 46
690 1419 24
5040 3388 38
1228 5372 21
4830 5281 9
4372 4738 20
1176 1005 32
429 1619 39
1968 6542 33
4637 3161 25
3581 4887 11
2543 5469 4
1984 4997 21
2784 4001 30
1026 1587 48
654 3287 9
3407 6331 42
1596 444 10
5345 1529 39
9 4421 18
768 1746 16
6288 3467 29
4119 667 0
5532 4557 39
4834 4859 43
2363 2606 28
5641 1458 24
6986 4526 29
1357 3517 13
4651 612 7
3335 2615 32
226 5753 24
6752 5213 37
5831 548 38
5679 1293 47
3899 5368 14
3194 6990 3
4534 4541 40
6188 6838 37
571 734 32
6718 3891 9
273 2666 12
3888 6084 26
6021 2774 48
4052 3082 25
367 4698 46
1695 3705 49
1217 2015 17
1189 780 23
6561 2590 19
109 5672 15
1425 5111 6
3454 1195 7
837 3683 7
6963 4502 46
90 4616 49
2168 4299 27
6167 4539 45
484 4 11
3727 64 10
390 5412 40
3180 4406 1
550 5478 48
4020 300 39
4640 5335 42
1809 4325 43
5695 3057 6
5234 3263 41
5535 479 7
6868 465 16
1093 3673 29
31 5918 18
2786 4578 13
2650 3225 26
5578 1273 1
5104 183 35
6783 1729 38
3393 4267 18
1247 3543 47
4457 6611 23
6997 1349 37
6895 620 7
4168 5447 0
3461 433 16
6193 4107 0
75 5218 41
735 5678 36
729 964 7
5286 1425 0
4114 3985 31
5052 810 5
4974 2447 7
3250 1433 18
6573 4716 26
4789 1233 0
847 4551 43
5334 61 21
3569 5886 29
3521 2352 28
168 1289 13
2166 4084 47
3887 4856 44
155 989 1
1192 4668 3
1249 6941 33
3029 2461 42
3045 1927 29
2657 6681 36
1402 5074 0
3990 684 34
5658 748 6
53 74 42
2807 4919 24
3686 6917 39
6072 3163 27
3947 3001 11
6929 4603 42
6625 5399 39
5164 4588 45
6467 6522 20
1173 6702 13
3692 3361 16
4008 2534 49
2334 354 26
3570 2188 46
5756 5654 10
4106 5751 28
5474 1313 33
1563 5249 47
2806 3789 47
1670 289 10
893 3373 19
5054 1710 46
6399 25 48
566 1251 25
2544 2256 38
6693 803 35
1589 5350 35
1455 581 41
30 484 14
5252 4733 16
3957 37 31
1599 1649 46
4325 22 6
6100 6858 1
4703 5914 34
5758 2895 44
3973 1056 12
1423 4676 13
2248 4290 4
4442 3536 48
1263 2986 22
244 3619 16
5070 3201 49
2023 5893 9
2439 5467 24
405 693 34
1329 5141 5
4486 2121 29
774 707 26
2790 2778 34
4897 1716 20
6427 6741 9
2161 3372 35
3287 4203 37
6579 6021 23
1213 4370 36
3750 5802 8
5437 2780 11
5488 3221 31
521 6140 1
6905 5432 36
3262 2123 34
2391 1311 24
5136 1094 22
6770 6845 28
6859 1327 19
5930 6233 35
2170 6617 8
5649 1070 14
6786 492 1
3535 4692 8
5153 41 28
485 1596 46
1956 4382 29
3632 2164 37
3386 2210 1
3713 624 8
2091 5141 36
4886 3832 5
6608 3647 0
5793 5165 33
4983 1320 28
3433 1163 27
163 3715 26
1980 3839 16
4770 2285 32
1203 3627 21
4913 5475 41
5346 2970 14
2770 280 19
3102 2057 39
4035 6340 46
912 2829 16
4246 4906 14
452 4298 37
3795 610 7
2218 1480 23
37 1972 34
3334 5084 43
563 1833 42
649 6138 47
5786 3397 5
3679 2908 1
1576 840 17
4141 3672 45
3731 4064 25
3978 1487 12
6625 1099 14
837 2826 35
3924 1058 18
2688 2583 43
1082 2311 41
988 2431 35
4615 5803 16
1223 4280 5
1789 5516 39
1614 3948 34
4366 4386 19
576 4667 3
4410 6678 1
6812 1736 23
19 199 42
3489 5658 27
5565 4980 15
5549 3674 33
5911 315 9
1667 1988 29
5265 1406 46
3214 6478 0
2088 2771 48
6564 26 48
5507 4184 6
132 4822 27
2544 4301 38
2399 2443 22
1153 884 3
6111 5077 16
5731 690 0
5922 5604 47
347 3080 21
3513 2769 40
5713 5685 39
1530 3059 9
5674 4084 9
2687 5025 26
5356 3715 2
3291 4341 2
3760 815 26
3656 2643 42
1451 740 16
5906 2398 21
840 2770 12
5964 2083 1
944 1225 23
4222 2248 39
527 3461 30
2727 6361 34
3774 295 23
2396 1879 38
2393 209 19
2174 5865 6
4206 954 45
4251 5508 35
4648 5606 47
2281 1376 14
1531 4830 42
4320 607 17
3786 6574 41
3683 5756 7
4156 2843 14
1963 226 38
5242 3434 14
3702 2077 45
5993 2135 40
5801 2355 2
4849 5684 24
395 3778 17
4689 4264 10
5108 4202 35
381 1349 2
6648 6958 12
5594 4058 2
1696 115 34
2106 4760 40
6562 3612 9
3113 3070 21
2255 3636 41
6576 782 40
3990 3976 44
5781 5892 46
1064 4970 40
6261 2660 12
4155 4279 32
318 1475 33
3476 3865 39
3107 2634 13
4074 1449 18
3107 5247 31
4362 1914 6
3772 5526 26
2321 6893 18
6868 1362 36
3347 2258 21
6004 4577 40
3924 6301 33
5580 158 19
3496 607 45
999 3208 17
3254 5372 17
2523 1450 17
4362 373 30
1196 2453 34
3463 156 9
946 6923 34
5051 1314 22
5434 2639 40
4006 4931 13
6527 1702 4
1828 981 39
5985 240 23
5066 536 42
3691 564 19
3231 998 3
1339 5150 43
3619 3138 21
1393 6149 15
6534 3249 42
5924 3405 11
5742 5385 16
985 4455 38
2044 4380 1
1871 6339 3
6129 56 9
3773 4345 33
4770 3186 40
3178 1756 34
724 3922 41
3715 3684 22
3437 384 32
5212 2271 33
281 3725 33
4044 6834 22
3191 5952 20
3597 6296 12
4230 4428 38
2547 2793 48
138 763 43
814 2312 49
6337 6496 9
2457 3649 0
6861 100 33
1034 5267 16
5242 1752 35
3920 3941 25
6984 3433 19
4028 3752 20
5440 3168 15
2062 976 24
6170 701 49
2843 4118 28
6309 3455 17
5764 4768 35
3718 1755 20
5003 3293 3
1315 3821 42
4046 215 31
5378 4085 16
3316 4052 47
5364 6116 34
4453 3511 21
280 2829 35
4200 3705 38
2669 1605 24
5403 4694 23
1480 6690 31
4288 878 9
1331 3895 46
4790 299 6
3726 735 44
631 5202 44
6233 770 6
3680 2160 32
2488 2392 9
2851 2590 22
368 730 34
1468 5993 12
1012 5254 18
4424 5986 3
1360 6641 19
2533 6051 38
2112 3147 20
6455 5574 6
1055 3861 13
2628 4601 10
1569 4529 38
3015 6886 32
3568 3307 12
528 3884 2
6528 2216 21
5586 1608 17
206 2219 44
3274 3081 35
4746 1982 15
674 3256 37
4017 5558 29
5792 3871 28
5800 156 26
5980 6798 36
4712 2837 48
2417 2249 36
6951 5933 43
197 5414 37
4551 3067 32
4706 5809 21
6296 2913 16
3108 2305 17
3243 1804 43
5992 5167 18
4370 4402 8
3551 891 6
533 5911 40
679 4960 45
5535 1638 5
666 1405 42
284 2497 25
3185 3850 41
1613 2693 4
3684 1827 8
3374 1716 45
866 3288 28
4799 1893 38
1163 3169 22
5560 1727 21
5243 4777 44
6691 4460 4
5739 1418 3
5796 2975 3
4604 4694 23
6165 3340 27
4003 4721 41
1803 229 27
2599 5019 19
476 869 21
3520 1500 10
3020 4473 45
249 5430 16
3083 6303 36
6484 4805 42
2228 5935 35
1732 478 11
5411 4095 18
6361 419 25
4054 4104 33
4411 3310 29
1832 1267 16
5922 3842 35
1324 1420 9
324 2979 39
5233 744 26
2482 3046 10
6703 6326 48
3676 3619 23
1212 1083 26
3769 1078 23
5836 2136 27
6543 86 36
266 3078 29
6427 903 26
1120 1255 0
3966 1817 4
4343 821 33
1923 3142 41
6830 5977 12
781 6465 9
5333 5256 46
4535 5995 17
6774 2389 39
6829 4341 5
5634 3555 16
5508 5850 29
5473 6547 15
1582 6424 39
1855 5516 2
2965 4740 16
6586 6198 33
3377 733 33
1842 5860 33
6984 1413 35
5063 4382 21
1892 1396 39
4110 5913 1
3577 6687 31
6393 4658 47
3310 6629 6
1546 2874 31
5738 1512 37
2393 2029 42
3710 4906 32
456 5156 40
5466 6336 39
812 111 23
2046 2386 29
4015 5524 26
5156 3694 5
2272 5911 33
2605 2779 10
387 6845 29
803 5651 8
3359 527 35
1396 192 10
5412 5084 7
3789 3263 29
5619 992 20
4488 836 42
5253 3353 5
3941 3 34
1739 4407 27
6193 2653 30
2390 2752 17
6388 6015 0
1342 2527 15
1786 4149 41
1524 4632 33
2993 1574 3
3158 80 48
3857 3326 30
6487 5939 7
647 5711 47
151 6759 45
936 1308 45
3612 6750 26
4744 3861 21
2264 1103 40
6445 2799 22
1845 3035 3
4432 2768 25
2168 3792 17
62 865 13
1870 5053 16
1421 902 29
6957 4143 5
5944 5349 29
3097 5122 15
6172 2005 27
1098 4550 37
5585 6954 6
3453 6799 46
5023 2275 38
5296 6796 0
3516 5983 6
6979 5703 44
1517 1376 4
95 5230 24
3789 927 3
586 374 18
3521 2282 11
3652 4503 38
5444 6742 39
2707 4837 48
152 3282 41
589 6534 12
4998 236 17
1151 1885 33
3076 2533 26
1811 4799 21
4570 3018 46
6248 2521 46
1254 1661 26
5048 5076 41
1728 3732 29
6773 4870 35
2570 3929 40
2394 3804 40
5433 3278 20
6355 790 40
588 1795 14
3135 3660 49
4826 2426 47
673 6781 15
5876 6905 23
3377 6740 35
2433 4193 39
2866 5594 37
2765 6055 24
4979 29 16
5341 5824 31
6776 4113 26
6811 2067 26
3637 1153 42
3632 2933 9
2327 6248 10
5988 2129 12
3373 2794 34
4559 4274 34
5321 6392 17
3511 2160 42
1431 4079 31
2493 6258 10
4017 2038 0
3437 5965 21
1231 2611 14
2836 6026 24
5225 4490 48
6901 831 5
3669 5623 26
6325 3626 41
1528 1327 5
4812 2490 14
2672 459 25
2818 1076 39
3494 1427 48
3091 6392 37
2046 1393 17
3840 3244 21
218 2888 45
6138 1213 42
2211 1618 44
1698 3577 24
1871 1260 15
2509 1170 22
4816 564 26
1483 6979 40
5683 973 17
4901 5526 37
262 3139 23
2636 3182 12
4969 3536 40
954 2231 28
1739 5134 19
4863 2759 35
3231 6995 29
6342 2639 10
3061 4941 45
1201 3572 32
3722 4840 45
4757 1221 8
6886 1025 16
6054 3369 38
712 2325 23
2859 1546 27
1215 1011 30
4985 1064 36
4031 3674 2
1958 214 16
6007 1217 26
6298 3424 35
6957 5705 32
1885 306 8
2261 622 40
237 3331 41
2479 6028 3
120 4279 25
4997 5281 26
2872 6985 45
6094 5931 19
1713 2574 30
272 5096 1
363 1593 42
543 2852 21
3770 4450 11
4528 4237 32
4758 4784 23
2115 4687 23
177 3940 11
370 3841 39
2296 2603 38
5751 353 5
1873 2630 36
2324 6511 11
2555 5275 5
6148 33 14
1594 5178 33
6058 6076 47
5943 2030 3
5993 3425 4
6923 4068 13
6836 6757 41
6942 974 13
2680 3750 46
5334 693 45
4859 3665 33
1989 3636 24
4343 67 33
4148 1761 36
3164 5696 29
6796 6077 49
3561 5626 43
561 5444 41
6443 5354 41
3999 5313 29
3788 2612 0
1026 1273 40
692 5900 19
2765 4623 49
6180 1530 44
2158 5723 47
5318 6176 5
2407 685 20
1240 2196 14
3450 4800 30
4673 2596 28
3805 5831 34
6364 4745 25
4657 6043 32
4219 3806 6
357 6415 33
3695 4784 30
3131 3097 21
4285 1333 11
573 5228 29
1973 5846 17
892 1494 23
6292 6690 24
3570 6150 5
2736 3064 1
1720 5273 2
1709 5512 35
1601 1409 40
5067 6218 35
125 670 25
6304 4833 16
3917 23 40
3048 6056 30
4177 5531 31
1072 5019 6
4737 2587 37
1851 1757 16
812 1445 11
554 2042 13
3248 1636 0
2878 1041 31
2080 459 35
6260 1871 18
3675 319 38
5799 4184 22
1000 788 0
5041 584 20
6778 4137 16
3047 3431 41
2886 3429 1
3747 2577 47
1565 476 38
636 473 23
4745 1966 7
6103 5411 6
4485 4471 46
66 4675 30
430 2614 28
6128 5211 7
3830 387 30
3277 2452 17
629 2620 39
2709 1077 46
383 2811 0
5266 697 20
910 112 24
3380 4730 7
4964 12 21
3231 1023 0
517 3161 48
4748 1999 34
4346 5071 30
2489 2065 10
1587 785 27
285 4471 13
1613 3811 48
1877 5187 33
4654 197 28
2355 6419 2
4646 6989 32
257 1943 5
3956 3874 49
20 1664 44
3192 332 17
1148 1928 11
6619 3429 6
4862 6162 26
2053 73 3
5267 4293 17
28 337 37
6861 4583 46
4763 2213 13
4838 3727 37
6376 1959 9
1771 5094 1
708 3942 17
3219 2550 14
3538 49 27
3969 5248 16
3309 6259 44
1482 4568 11
6887 1456 4
5133 3695 2
3654 317 5
5424 3643 8
187 5167 42
4660 613 26
4267 4401 35
5704 5412 40
3197 5656 9
2787 5015 29
3986 4404 12
903 1471 18
5500 3221 18
545 852 9
4301 670 14
3742 4162 37
5091 34 6
4160 5512 27
1554 371 11
4182 4349 48
4195 6906 37
2220 2733 47
3184 109 43
2383 5796 47
4447 3487 16
1090 3819 32
6164 3782 21
1283 2063 38
5069 6358 13
2597 3870 40
4300 3710 16
3369 4288 47
4155 5818 1
3661 4545 41
1403 808 49
940 2423 7
23 1215 1
2866 3057 21
2558 2674 19
365 938 33
4211 4075 10
2216 540 10
1477 3220 26
3390 5600 28
1376 2481 7
6635 1707 5
6173 5385 29
3562 3711 47
4745 70 26
1845 1421 20
3548 6348 1
3177 4939 19
2075 536 10
925 309 25
2846 93 33
6688 6994 43
3 2299 25
1827 6582 27
6304 6109 10
3360 2261 2
207 1270 16
201 6132 6
1506 3774 3
4182 3896 39
5793 4262 41
5845 822 46
3553 2687 30
3588 4789 13
2704 4217 39
5325 2571 27
1605 2774 12
3935 4430 28
897 3502 13
2314 3322 22
3383 4151 10
1192 6953 29
3366 2340 12
2312 38 4
3895 629 47
2735 4768 44
245 6584 23
6325 5008 13
20 1702 11
3989 6968 28
2971 5891 37
3336 2039 39
3541 1900 44
3048 4081 7
6746 2860 7
3932 3709 49
871 4106 38
4261 1599 12
6352 4234 0
5590 954 3
462 115 3
1425 760 45
6120 5940 32
6451 4798 38
4345 2666 44
6753 3630 25
6462 1445 3
2638 1307 22
2568 333 21
1396 5670 13
1999 4818 9
1009 4081 6
89 4620 40
4149 3122 35
3951 3470 38
4938 805 45
4219 4113 44
3373 2339 42
1798 1761 6
3496 1395 29
1769 3768 31
1185 2307 5
3581 5620 3
3990 2426 18
3027 1826 32
2208 5633 33
2692 4697 16
1079 5385 33
3657 6132 26
3088 1269 27
2527 6377 4
5211 6496 22
209 6190 37
1514 1830 13
3538 3301 18
6041 2137 13
906 1169 1
1419 3801 27
6761 1154 35
6974 424 15
6808 6312 15
3484 4332 17
1269 6199 36
2021 4768 36
3634 2618 25
5397 3667 3
4003 1760 1
2815 671 19
2938 6271 42
269 3859 42
2694 4848 35
3814 2556 26
4020 522 4
5398 6564 15
63 5283 32
5293 2287 22
4034 4191 31
5359 6883 38
4635 4939 28
4498 5025 24
3647 2653 49
1314 3272 48
2221 5812 48
2919 2998 17
2521 6245 28
4151 716 31
6917 2625 31
3661 3431 3
5020 1724 38
4169 3662 34
457 4280 37
3979 2627 49
2188 4389 27
1848 2672 24
3842 5956 23
5326 6496 33
2874 6851 16
438 189 11
1625 4546 15
1353 2918 47
5579 3630 23
2199 5341 1
6995 4694 28
4455 3700 26
6812 1812 24
1627 852 12
2042 1191 33
1294 6519 42
561 339 16
6678 5646 26
3213 545 6
2911 2207 39
6103 1540 18
6938 270 17
1850 2866 45
5980 5011 26
2680 6250 22
3651 609 45
1514 1095 37
6689 4431 21
5287 6803 0
883 4310 44
4869 6976 25
3406 700 15
2844 2806 29
2424 5832 15
4327 4465 15
4924 2537 4
5786 1126 11
3379 3255 14
5547 2611 19
135 3136 16
4174 2670 0
3618 923 3
4078 1747 4
1691 6195 34
3841 2430 29
4937 4017 13
3998 1105 33
1218 255 35
1113 5870 29
2252 394 13
2075 2308 33
5133 2665 37
3252 73 33
2633 4202 1
6526 2316 22
1529 632 2
934 6499 11
6380 5357 10
4361 6888 6
6988 2891 13
196 5750 14
5578 5112 38
1479 2842 37
4416 2971 38
6881 1289 23
3523 846 39
6180 4168 48
607 4395 16
4768 3195 48
6850 5169 41
2959 5492 35
2153 694 43
4955 6431 12
5967 6092 21
3631 2982 16
1746 3569 19
3155 2808 14
4759 2646 4
2411 1001 30
5928 1018 24
2624 2408 18
4690 1416 1
6717 2084 8
4163 2368 17
1363 5940 42
3062 2041 6
1753 1922 27
1414 501 47
2801 5778 33
4387 2625 18
6034 2852 45
6678 2417 40
5122 549 18
3798 3405 46
3693 6461 17
4808 3080 24
3370 5360 13
5978 2794 36
5169 639 41
192 1429 8
4039 3682 17
3620 3508 42
1214 1404 35
2039 3504 15
3195 4977 43
1133 6760 21
5117 4048 9
405 2813 1
6155 6483 43
6286 2592 32
6616 3534 43
927 4335 16
609 3137 48
5280 3423 22
3179 3632 21
6099 3140 3
2598 6701 36
6794 1661 30
2730 1355 15
6283 3106 12
4771 1661 17
5631 3964 4
3420 1594 31
4439 6082 12
3026 3592 44
2222 1491 26
848 6634 9
5789 978 42
5423 5330 37
3300 6714 40
5606 2982 32
2981 3769 47
5932 1083 11
2520 5279 45
128 4012 33
2297 2558 49
6133 3397 41
6757 2888 6
618 4584 39
1474 3081 14
896 1933 34
1150 5145 33
4718 6880 9
5361 5045 30
2241 961 7
6757 5943 26
2277 704 13
3756 6573 38
236 5092 2
460 277 41
3122 2807 23
4263 5942 14
1604 6750 8
4360 583 43
1953 1858 43
4438 6885 39
2986 4912 35
2595 4716 10
4975 5840 25
2745 395 49
3121 3999 1
2986 696 8
1578 4206 0
4840 1629 18
3905 6838 9
751 4298 30
909 3732 46
4375 2159 28
2745 3033 10
2623 2091 6
4452 2135 42
2787 451 9
1251 2047 20
5974 3168 0
6910 4128 36
4549 4301 5
3738 4113 32
2609 2161 25
2674 3726 45
510 1347 33
4446 4721 7
3293 2002 21
2450 3384 10
5357 5819 0
4490 1900 47
3736 4736 1
1911 4453 15
5173 1756 28
2972 2715 13
6493 4623 18
4036 4312 1
3395 6905 28
5511 726 21
2979 3716 1
791 6078 40
4887 1226 34
6069 3027 47
2040 1582 23
6460 2427 41
1057 1156 16
1280 4022 3
6034 3105 23
20 3308 2
5430 1932 2
746 1818 12
287 3422 15
2150 4582 3
3451 4799 42
4051 543 19
6 6612 0
2043 6415 15
761 6141 9
6978 3372 23
3821 290 4
2231 171 2
4202 3623 37
2199 3991 27
6900 6105 2
2583 787 13
3627 781 22
1304 850 12
3859 2797 49
1381 4193 40
403 6325 0
1449 361 7
5672 4868 41
5187 3503 16
3268 3168 48
4353 602 41
3252 1186 21
2614 1641 20
607 2173 12
3185 2757 36
1206 251 49
2802 544 19
2285 4764 24
5031 4412 0
2912 4241 37
1486 3529 3
898 1547 8
100 532 24
6097 3952 27
6904 2326 39
2629 3796 41
4706 6701 22
2171 2495 17
612 6475 49
5847 4019 4
2162 5463 47
447 3954 24
2568 3099 30
2273 4282 7
6188 6270 41
397 1021 36
4595 612 35
3841 5086 30
3223 6543 49
4209 602 23
4559 5217 33
5917 2758 6
571 4692 33
3314 4830 13
132 2903 46
393 2682 27
1181 1420 31
2877 272 38
1517 115 37
3486 2506 6
3570 6871 18
42 1931 48
1736 706 40
3900 2865 5
1078 1081 20
1949 2421 3
6553 5841 6
3330 6544 32
6622 540 22
5608 5009 26
4736 2814 36
4748 1751 46
852 6476 12
1183 433 7
4548 2462 21
2677 4433 23
418 1637 42
2252 1583 25
1654 449 43
1117 6398 3
2626 2936 29
2877 6789 15
4243 1019 12
3260 1462 19
1661 295 12
987 1043 43
4468 2957 10
887 3931 6
2490 5453 9
4156 2960 44
1039 3660 34
6195 5024 43
3017 2945 26
5396 6996 5
3338 296 16
4104 6848 48
4912 4980 3
1376 6452 36
3598 5712 21
801 617 39
1373 1826 49
6923 4727 6
6602 6620 16
5465 2338 43
4475 3750 5
2364 2816 46
977 1547 19
128 4642 41
2442 721 14
3328 276 33
998 2959 28
2119 5779 34
3721 2228 43
6252 6582 43
1886 4078 43
3280 206 34
911 6356 28
4399 2088 16
1470 762 10
1809 4248 46
2770 318 17
3214 6532 37
174 3116 36
4131 2268 48
846 956 13
2599 4978 18
3661 4236 22
5798 6441 36
498 4583 14
4178 1757 3
4727 1988 13
3536 6103 30
5655 3205 41
1277 5745 38
2443 614 14
4503 6150 38
3210 2029 21
6463 2190 40
4625 2555 1
2706 5247 47
522 4465 39
2128 4859 2
5459 687 24
3303 5062 36
3773 4131 15
6824 2556 41
1146 3857 25
3216 6079 12
1495 2924 7
4973 6429 40
2220 1959 29
3448 3504 20
3253 3041 33
2361 19 2
4651 6786 13
3502 4655 48
6648 5935 19
570 391 11
4305 4605 49
447 5365 30
3005 6961 43
300 5238 26
3867 4085 26
2288 3089 42
4356 2663 16
2125 1199 28
3883 6660 4
1772 793 40
4270 2313 18
6704 4604 35
4338 1126 21
3284 5742 42
4580 5453 3
6525 2596 30
5564 6856 18
2605 623 25
549 2382 10
6294 4639 15
5293 3957 18
1334 4329 46
4711 3685 22
5733 1570 1
2652 5171 39
266 5348 7
2833 1133 9
3893 3645 5
2670 1503 0
4539 5529 20
4904 5017 34
3599 3019 42
3494 773 46
1385 6649 29
2336 3977 4
3206 3617 32
6331 250 12
5066 5521 7
3413 1894 16
2060 3194 38
3242 2373 20
2522 6260 6
3305 6626 14
454 6617 14
1972 6123 33
2452 321 45
1655 4140 11
2918 23 7
539 4139 47
3297 4382 44
1857 3203 27
1585 4647 29
5144 2738 45
6153 668 29
2671 5041 43
2537 984 5
5471 2007 47
6369 1276 13
1216 6361 29
555 4914 30
5279 4770 38
6268 6929 6
1445 516 3
1499 6612 47
3380 3249 25
2125 3104 45
2595 289 6
5039 5269 39
2439 4028 39
2436 1341 10
2417 3164 1
4970 5569 22
3768 4818 28
6479 4015 13
1234 1785 36
3834 981 1
1233 1082 28
6900 5566 39
140 2160 43
3612 3877 15
4998 5423 6
2828 6571 38
3937 4915 6
3599 6213 41
4523 1231 5
6521 6967 18
2445 3958 11
606 6878 36
3005 2219 10
2035 560 43
537 3823 19
3843 1523 41
6301 5620 34
6200 5289 13
223 2615 10
2992 2892 0
1114 4067 8
1515 1153 35
6462 1576 39
159 2386 22
5055 5866 13
2224 886 1
6080 3216 22
3110 4900 8
3404 2738 12
6941 906 46
6481 1092 46
179 1800 42
2599 1837 35
3034 5062 21
1778 4552 22
6439 397 7
2789 349 21
4284 1501 0
3534 1791 33
4152 2160 10
2101 4764 10
1238 1796 21
1619 5886 4
4695 5733 17
5510 1846 28
3418 2552 40
3741 2566 17
6164 5215 6
3642 4684 18
3175 3503 47
3311 4210 18
2326 5387 21
1938 6403 17
6884 3995 11
282 238 35
3912 4353 13
890 2741 26
1508 6652 27
698 4129 38
4800 803 13
6255 6166 48
914 252 32
4439 5181 44
506 2531 45
3632 3049 48
6288 2248 7
1969 996 4
2366 4328 25
2386 3700 10
2394 1261 7
2663 5661 4
6813 1592 8
2864 6730 1
4432 4881 25
5736 2840 36
3458 5227 42
1706 5841 32
4309 3379 5
4435 1502 41
4678 2927 15
3748 4659 38
3754 1396 32
3899 997 23
3116 4287 47
6090 1952 10
2894 6839 32
1438 1771 40
784 1833 39
1434 3228 26
930 2134 35
5992 2161 26
1962 4559 29
6353 3509 11
280 527 39
6771 1402 11
1815 1749 22
3434 3985 38
2884 4798 10
5697 3044 49
2889 5148 42
4724 4781 9
63 1019 16
3540 1383 28
5598 2806 10
1570 2889 43
720 4879 20
6389 2316 40
1311 4314 0
4936 371 24
4443 5482 9
4035 2495 1
691 2642 20
5380 1377 15
4055 2416 3
2534 4152 7
6579 2362 26
1203 859 15
3387 4509 38
4283 5391 41
1319 4914 42
3485 6504 41
4385 6917 37
4498 1743 38
2577 5023 22
6426 1928 30
3790 5905 20
2109 1669 23
5553 919 25
4886 1507 5
5840 5542 42
4603 2424 4
3409 4307 33
666 1808 18
1065 1951 36
6654 2835 26
3738 6681 3
1524 2832 2
6276 6141 10
2825 610 24
575 2450 36
2545 1821 13
1894 1381 39
1925 1433 39
560 6000 27
4074 6733 36
3455 2779 17
413 6955 39
1995 43 12
4604 1179 32
4609 373 18
5904 6874 41
3974 805 48
5388 4577 43
256 586 46
2638 5643 20
3000 2716 32
1362 3799 20
6908 3947 43
2822 148 33
6152 4088 1
5715 3775 8
891 3473 14
4374 3505 37
1086 6293 12
6005 2516 1
5586 81 3
5996 1387 11
1914 449 25
5646 1984 48
5533 717 28
6412 5034 21
866 6289 16
4270 5558 4
677 1372 30
4994 2532 3
3024 993 1
4213 1920 43
2354 2324 42
5786 3863 9
1707 803 19
4783 6025 43
3682 6342 13
1661 484 16
2116 297 15
4798 1054 1
4025 1651 20
190 6341 47
1645 3733 5
6512 1945 17
1202 2221 28
5549 6033 7
4726 4192 30
427 318 40
869 4047 38
6891 61 32
4983 1792 7
693 4786 49
3217 4744 24
4990 3733 28
5253 6999 44
4096 2600 7
2412 5277 29
5335 6932 15
4167 6761 20
5004 1863 27
5680 5831 47
6329 1497 7
2337 4270 12
2191 3265 47
6945 2589 10
2092 1970 40
6427 6080 31
3690 6117 4
5901 874 26
3650 277 10
5938 3070 31
3453 6071 26
3891 6480 20
